# This is the run log of LabScaleImpacts
# Experiment type: HOLSAPPLE1 (1)
# Time step used = 0.0002
# Top of regolith surface = 0.136654
# Impactor launch speed = 6.92
# Columns are (values in code units, d is penetration depth):
# [t]    [v_y]    [d]    [x]    [y]    [z]

0.078600    -0.004153    -0.034653    +0.003315    +0.116301    +0.002673
0.078800    -0.004490    -0.034653    +0.003332    +0.116301    +0.002680
0.079000    -0.005094    -0.034654    +0.003350    +0.116300    +0.002686
0.079200    -0.005703    -0.034656    +0.003367    +0.116298    +0.002692
0.079400    -0.006113    -0.034657    +0.003385    +0.116297    +0.002698
0.079600    -0.006822    -0.034658    +0.003403    +0.116296    +0.002705
0.079800    -0.007149    -0.034660    +0.003420    +0.116294    +0.002711
0.080000    -0.007568    -0.034661    +0.003438    +0.116293    +0.002717
0.080200    -0.007889    -0.034663    +0.003455    +0.116291    +0.002724
0.080400    -0.007936    -0.034664    +0.003473    +0.116290    +0.002730
0.080600    -0.008328    -0.034666    +0.003491    +0.116288    +0.002736
0.080800    -0.008401    -0.034668    +0.003509    +0.116286    +0.002743
0.081000    -0.008397    -0.034669    +0.003526    +0.116285    +0.002749
0.081200    -0.008640    -0.034671    +0.003544    +0.116283    +0.002755
0.081400    -0.008740    -0.034673    +0.003562    +0.116281    +0.002761
0.081600    -0.008814    -0.034674    +0.003580    +0.116280    +0.002767
0.081800    -0.008976    -0.034676    +0.003598    +0.116278    +0.002773
0.082000    -0.009311    -0.034678    +0.003616    +0.116276    +0.002780
0.082200    -0.009692    -0.034680    +0.003633    +0.116274    +0.002786
0.082400    -0.010187    -0.034682    +0.003651    +0.116272    +0.002792
0.082600    -0.010527    -0.034684    +0.003669    +0.116270    +0.002798
0.082800    -0.010947    -0.034686    +0.003687    +0.116268    +0.002804
0.083000    -0.011310    -0.034688    +0.003705    +0.116266    +0.002810
0.083200    -0.011676    -0.034691    +0.003723    +0.116263    +0.002817
0.083400    -0.011828    -0.034693    +0.003740    +0.116261    +0.002823
0.083600    -0.011990    -0.034695    +0.003758    +0.116259    +0.002829
0.083800    -0.012073    -0.034698    +0.003776    +0.116256    +0.002835
0.084000    -0.012296    -0.034700    +0.003794    +0.116254    +0.002841
0.084200    -0.012493    -0.034703    +0.003812    +0.116251    +0.002847
0.084400    -0.012411    -0.034705    +0.003830    +0.116249    +0.002853
0.084600    -0.011726    -0.034707    +0.003848    +0.116247    +0.002859
0.084800    -0.011500    -0.034710    +0.003866    +0.116244    +0.002865
0.085000    -0.011194    -0.034712    +0.003884    +0.116242    +0.002871
0.085200    -0.011313    -0.034714    +0.003902    +0.116240    +0.002876
0.085400    -0.011442    -0.034716    +0.003920    +0.116238    +0.002882
0.085600    -0.011613    -0.034719    +0.003938    +0.116235    +0.002888
0.085800    -0.011982    -0.034721    +0.003957    +0.116233    +0.002893
0.086000    -0.012539    -0.034723    +0.003975    +0.116231    +0.002899
0.086200    -0.013078    -0.034726    +0.003993    +0.116228    +0.002904
0.086400    -0.013398    -0.034729    +0.004012    +0.116225    +0.002909
0.086600    -0.013559    -0.034731    +0.004030    +0.116223    +0.002915
0.086800    -0.013638    -0.034734    +0.004048    +0.116220    +0.002920
0.087000    -0.013606    -0.034737    +0.004067    +0.116217    +0.002925
0.087200    -0.013404    -0.034739    +0.004085    +0.116215    +0.002931
0.087400    -0.013308    -0.034742    +0.004104    +0.116212    +0.002936
0.087600    -0.013258    -0.034745    +0.004122    +0.116209    +0.002941
0.087800    -0.013422    -0.034747    +0.004141    +0.116207    +0.002946
0.088000    -0.013743    -0.034750    +0.004159    +0.116204    +0.002951
0.088200    -0.014037    -0.034753    +0.004178    +0.116201    +0.002956
0.088400    -0.014350    -0.034756    +0.004196    +0.116198    +0.002961
0.088600    -0.014640    -0.034759    +0.004215    +0.116195    +0.002965
0.088800    -0.014764    -0.034762    +0.004234    +0.116192    +0.002970
0.089000    -0.014922    -0.034764    +0.004252    +0.116190    +0.002975
0.089200    -0.015156    -0.034767    +0.004271    +0.116187    +0.002980
0.089400    -0.015232    -0.034770    +0.004289    +0.116184    +0.002984
0.089600    -0.015406    -0.034774    +0.004308    +0.116180    +0.002989
0.089800    -0.015601    -0.034777    +0.004327    +0.116177    +0.002993
0.090000    -0.015663    -0.034780    +0.004346    +0.116174    +0.002998
0.090200    -0.015884    -0.034783    +0.004365    +0.116171    +0.003002
0.090400    -0.015834    -0.034786    +0.004384    +0.116168    +0.003007
0.090600    -0.015983    -0.034789    +0.004403    +0.116165    +0.003011
0.090800    -0.015874    -0.034792    +0.004422    +0.116162    +0.003016
0.091000    -0.016258    -0.034796    +0.004441    +0.116158    +0.003020
0.091200    -0.016426    -0.034799    +0.004460    +0.116155    +0.003024
0.091400    -0.016731    -0.034802    +0.004479    +0.116152    +0.003029
0.091600    -0.016935    -0.034805    +0.004498    +0.116149    +0.003033
0.091800    -0.017099    -0.034809    +0.004518    +0.116145    +0.003038
0.092000    -0.017098    -0.034812    +0.004537    +0.116142    +0.003042
0.092200    -0.017246    -0.034816    +0.004556    +0.116138    +0.003046
0.092400    -0.017081    -0.034819    +0.004576    +0.116135    +0.003051
0.092600    -0.016837    -0.034822    +0.004595    +0.116132    +0.003055
0.092800    -0.016419    -0.034826    +0.004615    +0.116128    +0.003059
0.093000    -0.016607    -0.034829    +0.004634    +0.116125    +0.003064
0.093200    -0.016278    -0.034832    +0.004654    +0.116122    +0.003068
0.093400    -0.016148    -0.034836    +0.004674    +0.116118    +0.003072
0.093600    -0.016187    -0.034839    +0.004693    +0.116115    +0.003077
0.093800    -0.016070    -0.034842    +0.004713    +0.116112    +0.003081
0.094000    -0.016082    -0.034845    +0.004733    +0.116109    +0.003085
0.094200    -0.016186    -0.034848    +0.004753    +0.116106    +0.003090
0.094400    -0.016209    -0.034852    +0.004773    +0.116102    +0.003094
0.094600    -0.016570    -0.034855    +0.004793    +0.116099    +0.003099
0.094800    -0.016774    -0.034858    +0.004813    +0.116096    +0.003103
0.095000    -0.017076    -0.034862    +0.004833    +0.116092    +0.003108
0.095200    -0.017381    -0.034865    +0.004853    +0.116089    +0.003112
0.095400    -0.017971    -0.034869    +0.004873    +0.116085    +0.003116
0.095600    -0.018336    -0.034872    +0.004893    +0.116082    +0.003121
0.095800    -0.018975    -0.034876    +0.004914    +0.116078    +0.003125
0.096000    -0.019396    -0.034880    +0.004934    +0.116074    +0.003130
0.096200    -0.019484    -0.034884    +0.004954    +0.116070    +0.003134
0.096400    -0.019965    -0.034888    +0.004974    +0.116066    +0.003139
0.096600    -0.020013    -0.034892    +0.004995    +0.116062    +0.003143
0.096800    -0.020128    -0.034896    +0.005015    +0.116058    +0.003147
0.097000    -0.020396    -0.034900    +0.005036    +0.116054    +0.003152
0.097200    -0.020260    -0.034904    +0.005056    +0.116050    +0.003156
0.097401    -0.020450    -0.034908    +0.005077    +0.116046    +0.003161
0.097601    -0.020763    -0.034912    +0.005098    +0.116042    +0.003165
0.097801    -0.021025    -0.034916    +0.005118    +0.116038    +0.003169
0.098001    -0.021220    -0.034921    +0.005139    +0.116033    +0.003174
0.098201    -0.021660    -0.034925    +0.005160    +0.116029    +0.003178
0.098401    -0.022053    -0.034929    +0.005181    +0.116025    +0.003182
0.098601    -0.022273    -0.034934    +0.005202    +0.116020    +0.003187
0.098801    -0.022478    -0.034938    +0.005223    +0.116016    +0.003191
0.099001    -0.022672    -0.034943    +0.005244    +0.116011    +0.003195
0.099201    -0.022835    -0.034947    +0.005266    +0.116007    +0.003200
0.099401    -0.023056    -0.034952    +0.005287    +0.116002    +0.003204
0.099601    -0.023493    -0.034957    +0.005308    +0.115997    +0.003209
0.099801    -0.023855    -0.034962    +0.005330    +0.115992    +0.003213
0.100001    -0.024049    -0.034966    +0.005351    +0.115988    +0.003217
0.100201    -0.024366    -0.034971    +0.005373    +0.115983    +0.003222
0.100401    -0.024584    -0.034976    +0.005394    +0.115978    +0.003226
0.100601    -0.024812    -0.034981    +0.005416    +0.115973    +0.003230
0.100801    -0.025091    -0.034986    +0.005438    +0.115968    +0.003235
0.101001    -0.025588    -0.034991    +0.005459    +0.115963    +0.003239
0.101201    -0.025808    -0.034996    +0.005481    +0.115958    +0.003244
0.101401    -0.026233    -0.035002    +0.005503    +0.115952    +0.003248
0.101601    -0.026529    -0.035007    +0.005525    +0.115947    +0.003252
0.101801    -0.026782    -0.035012    +0.005547    +0.115942    +0.003257
0.102001    -0.026884    -0.035018    +0.005569    +0.115936    +0.003261
0.102201    -0.027159    -0.035023    +0.005591    +0.115931    +0.003265
0.102401    -0.027536    -0.035029    +0.005613    +0.115925    +0.003269
0.102601    -0.027764    -0.035034    +0.005636    +0.115920    +0.003273
0.102801    -0.028175    -0.035040    +0.005658    +0.115914    +0.003277
0.103001    -0.028602    -0.035046    +0.005680    +0.115908    +0.003282
0.103201    -0.028953    -0.035051    +0.005703    +0.115903    +0.003286
0.103401    -0.029462    -0.035057    +0.005725    +0.115897    +0.003290
0.103601    -0.029695    -0.035063    +0.005748    +0.115891    +0.003294
0.103801    -0.029696    -0.035069    +0.005770    +0.115885    +0.003298
0.104001    -0.029833    -0.035075    +0.005793    +0.115879    +0.003302
0.104201    -0.030120    -0.035081    +0.005816    +0.115873    +0.003307
0.104401    -0.030455    -0.035087    +0.005838    +0.115867    +0.003311
0.104601    -0.030840    -0.035093    +0.005861    +0.115861    +0.003315
0.104801    -0.031393    -0.035100    +0.005884    +0.115854    +0.003320
0.105001    -0.031606    -0.035106    +0.005906    +0.115848    +0.003324
0.105201    -0.031725    -0.035112    +0.005929    +0.115842    +0.003329
0.105401    -0.032006    -0.035119    +0.005952    +0.115835    +0.003333
0.105601    -0.032036    -0.035125    +0.005975    +0.115829    +0.003338
0.105801    -0.032000    -0.035131    +0.005997    +0.115823    +0.003342
0.106001    -0.031944    -0.035138    +0.006020    +0.115816    +0.003346
0.106201    -0.031975    -0.035144    +0.006043    +0.115810    +0.003351
0.106401    -0.032106    -0.035151    +0.006066    +0.115803    +0.003355
0.106601    -0.032229    -0.035157    +0.006089    +0.115797    +0.003359
0.106801    -0.032484    -0.035164    +0.006112    +0.115790    +0.003363
0.107001    -0.032721    -0.035170    +0.006135    +0.115784    +0.003368
0.107201    -0.032950    -0.035177    +0.006159    +0.115777    +0.003372
0.107401    -0.033080    -0.035183    +0.006182    +0.115771    +0.003376
0.107601    -0.033067    -0.035190    +0.006205    +0.115764    +0.003381
0.107801    -0.033163    -0.035197    +0.006229    +0.115757    +0.003385
0.108001    -0.033218    -0.035203    +0.006252    +0.115751    +0.003389
0.108201    -0.033285    -0.035210    +0.006275    +0.115744    +0.003393
0.108401    -0.033379    -0.035217    +0.006299    +0.115737    +0.003398
0.108601    -0.033527    -0.035223    +0.006322    +0.115731    +0.003402
0.108801    -0.033762    -0.035230    +0.006346    +0.115724    +0.003406
0.109001    -0.033979    -0.035237    +0.006369    +0.115717    +0.003411
0.109201    -0.034025    -0.035244    +0.006393    +0.115710    +0.003415
0.109401    -0.033964    -0.035250    +0.006416    +0.115704    +0.003420
0.109601    -0.033932    -0.035257    +0.006440    +0.115697    +0.003424
0.109801    -0.034164    -0.035264    +0.006464    +0.115690    +0.003428
0.110001    -0.034283    -0.035271    +0.006487    +0.115683    +0.003433
0.110201    -0.034467    -0.035278    +0.006511    +0.115676    +0.003437
0.110401    -0.034686    -0.035285    +0.006535    +0.115669    +0.003441
0.110601    -0.034795    -0.035292    +0.006559    +0.115662    +0.003445
0.110801    -0.035217    -0.035299    +0.006582    +0.115655    +0.003450
0.111001    -0.035718    -0.035306    +0.006606    +0.115648    +0.003454
0.111201    -0.036097    -0.035313    +0.006630    +0.115641    +0.003458
0.111401    -0.036479    -0.035320    +0.006654    +0.115634    +0.003463
0.111601    -0.036870    -0.035328    +0.006678    +0.115626    +0.003467
0.111801    -0.037046    -0.035335    +0.006702    +0.115619    +0.003472
0.112001    -0.037015    -0.035343    +0.006726    +0.115611    +0.003476
0.112201    -0.036947    -0.035350    +0.006750    +0.115604    +0.003480
0.112401    -0.036902    -0.035357    +0.006774    +0.115597    +0.003485
0.112601    -0.036938    -0.035365    +0.006799    +0.115589    +0.003489
0.112801    -0.036859    -0.035372    +0.006823    +0.115582    +0.003493
0.113001    -0.036860    -0.035379    +0.006847    +0.115575    +0.003498
0.113201    -0.037122    -0.035387    +0.006872    +0.115567    +0.003502
0.113401    -0.037598    -0.035394    +0.006896    +0.115560    +0.003506
0.113601    -0.038003    -0.035402    +0.006921    +0.115552    +0.003511
0.113801    -0.038476    -0.035410    +0.006945    +0.115544    +0.003515
0.114001    -0.038930    -0.035417    +0.006970    +0.115537    +0.003519
0.114201    -0.039422    -0.035425    +0.006994    +0.115529    +0.003523
0.114401    -0.039788    -0.035433    +0.007019    +0.115521    +0.003528
0.114601    -0.040074    -0.035441    +0.007044    +0.115513    +0.003532
0.114801    -0.040451    -0.035449    +0.007069    +0.115505    +0.003536
0.115001    -0.040764    -0.035458    +0.007093    +0.115496    +0.003540
0.115201    -0.041132    -0.035466    +0.007118    +0.115488    +0.003545
0.115401    -0.041430    -0.035474    +0.007143    +0.115480    +0.003549
0.115601    -0.041792    -0.035482    +0.007168    +0.115472    +0.003553
0.115801    -0.042141    -0.035491    +0.007193    +0.115463    +0.003557
0.116001    -0.042122    -0.035499    +0.007218    +0.115455    +0.003562
0.116201    -0.042050    -0.035508    +0.007243    +0.115446    +0.003566
0.116401    -0.041996    -0.035516    +0.007268    +0.115438    +0.003570
0.116601    -0.042241    -0.035525    +0.007293    +0.115429    +0.003574
0.116801    -0.042715    -0.035533    +0.007318    +0.115421    +0.003579
0.117001    -0.043138    -0.035542    +0.007343    +0.115412    +0.003583
0.117201    -0.043480    -0.035550    +0.007369    +0.115404    +0.003587
0.117401    -0.043820    -0.035559    +0.007394    +0.115395    +0.003592
0.117601    -0.043936    -0.035568    +0.007419    +0.115386    +0.003596
0.117801    -0.043987    -0.035577    +0.007444    +0.115377    +0.003600
0.118001    -0.044338    -0.035586    +0.007470    +0.115368    +0.003604
0.118201    -0.044938    -0.035595    +0.007495    +0.115359    +0.003608
0.118401    -0.045581    -0.035604    +0.007521    +0.115350    +0.003612
0.118601    -0.046080    -0.035613    +0.007546    +0.115341    +0.003617
0.118801    -0.046582    -0.035622    +0.007571    +0.115332    +0.003621
0.119001    -0.046928    -0.035632    +0.007597    +0.115322    +0.003625
0.119201    -0.047038    -0.035641    +0.007623    +0.115313    +0.003629
0.119401    -0.047037    -0.035650    +0.007648    +0.115304    +0.003633
0.119601    -0.047203    -0.035660    +0.007674    +0.115294    +0.003637
0.119801    -0.047480    -0.035669    +0.007700    +0.115285    +0.003642
0.120001    -0.047884    -0.035679    +0.007725    +0.115275    +0.003646
0.120201    -0.048002    -0.035689    +0.007751    +0.115265    +0.003650
0.120401    -0.048089    -0.035698    +0.007777    +0.115256    +0.003654
0.120601    -0.048308    -0.035708    +0.007803    +0.115246    +0.003659
0.120801    -0.048586    -0.035718    +0.007829    +0.115236    +0.003663
0.121001    -0.048927    -0.035727    +0.007855    +0.115227    +0.003667
0.121201    -0.049280    -0.035737    +0.007881    +0.115217    +0.003671
0.121401    -0.049530    -0.035747    +0.007907    +0.115207    +0.003676
0.121601    -0.049945    -0.035757    +0.007933    +0.115197    +0.003680
0.121801    -0.050500    -0.035767    +0.007959    +0.115187    +0.003684
0.122001    -0.050986    -0.035777    +0.007985    +0.115177    +0.003688
0.122201    -0.051057    -0.035788    +0.008011    +0.115166    +0.003693
0.122401    -0.050941    -0.035798    +0.008037    +0.115156    +0.003697
0.122601    -0.051224    -0.035808    +0.008064    +0.115146    +0.003701
0.122801    -0.051340    -0.035818    +0.008090    +0.115136    +0.003705
0.123001    -0.051306    -0.035829    +0.008116    +0.115125    +0.003709
0.123201    -0.051417    -0.035839    +0.008142    +0.115115    +0.003713
0.123401    -0.051656    -0.035849    +0.008168    +0.115105    +0.003718
0.123601    -0.052050    -0.035860    +0.008194    +0.115094    +0.003722
0.123801    -0.052445    -0.035870    +0.008220    +0.115084    +0.003726
0.124001    -0.052808    -0.035881    +0.008246    +0.115073    +0.003730
0.124201    -0.053069    -0.035891    +0.008271    +0.115063    +0.003735
0.124401    -0.053356    -0.035902    +0.008297    +0.115052    +0.003739
0.124601    -0.053588    -0.035912    +0.008323    +0.115042    +0.003743
0.124801    -0.054083    -0.035923    +0.008349    +0.115031    +0.003747
0.125001    -0.054357    -0.035934    +0.008375    +0.115020    +0.003752
0.125201    -0.054690    -0.035945    +0.008400    +0.115009    +0.003756
0.125401    -0.054890    -0.035956    +0.008426    +0.114998    +0.003760
0.125601    -0.054937    -0.035967    +0.008452    +0.114987    +0.003764
0.125801    -0.055208    -0.035978    +0.008478    +0.114976    +0.003768
0.126001    -0.055504    -0.035989    +0.008503    +0.114965    +0.003773
0.126201    -0.055969    -0.036000    +0.008529    +0.114954    +0.003777
0.126401    -0.056429    -0.036012    +0.008555    +0.114942    +0.003781
0.126601    -0.057201    -0.036023    +0.008580    +0.114931    +0.003785
0.126801    -0.057651    -0.036035    +0.008606    +0.114919    +0.003789
0.127001    -0.057964    -0.036046    +0.008632    +0.114908    +0.003793
0.127201    -0.058156    -0.036058    +0.008657    +0.114896    +0.003798
0.127401    -0.058377    -0.036070    +0.008683    +0.114884    +0.003802
0.127601    -0.058470    -0.036081    +0.008708    +0.114873    +0.003806
0.127801    -0.058643    -0.036093    +0.008734    +0.114861    +0.003810
0.128001    -0.059138    -0.036105    +0.008759    +0.114849    +0.003815
0.128201    -0.059524    -0.036117    +0.008785    +0.114837    +0.003819
0.128401    -0.060187    -0.036129    +0.008810    +0.114825    +0.003823
0.128601    -0.060756    -0.036141    +0.008835    +0.114813    +0.003828
0.128801    -0.061394    -0.036153    +0.008861    +0.114801    +0.003832
0.129001    -0.062080    -0.036165    +0.008886    +0.114789    +0.003836
0.129201    -0.062696    -0.036178    +0.008911    +0.114776    +0.003841
0.129401    -0.063288    -0.036191    +0.008937    +0.114763    +0.003845
0.129601    -0.063782    -0.036203    +0.008962    +0.114751    +0.003849
0.129801    -0.064191    -0.036216    +0.008987    +0.114738    +0.003853
0.130001    -0.064637    -0.036229    +0.009013    +0.114725    +0.003858
0.130201    -0.064921    -0.036242    +0.009038    +0.114712    +0.003862
0.130401    -0.065347    -0.036255    +0.009063    +0.114699    +0.003867
0.130601    -0.065688    -0.036268    +0.009089    +0.114686    +0.003871
0.130801    -0.065963    -0.036282    +0.009114    +0.114672    +0.003875
0.131001    -0.066216    -0.036295    +0.009139    +0.114659    +0.003880
0.131201    -0.066467    -0.036308    +0.009164    +0.114646    +0.003884
0.131401    -0.066956    -0.036321    +0.009190    +0.114633    +0.003888
0.131601    -0.067563    -0.036335    +0.009215    +0.114619    +0.003892
0.131801    -0.067988    -0.036349    +0.009240    +0.114605    +0.003897
0.132001    -0.068570    -0.036362    +0.009265    +0.114592    +0.003901
0.132201    -0.069322    -0.036376    +0.009290    +0.114578    +0.003905
0.132401    -0.069925    -0.036390    +0.009316    +0.114564    +0.003909
0.132601    -0.070250    -0.036404    +0.009341    +0.114550    +0.003914
0.132801    -0.070451    -0.036418    +0.009366    +0.114536    +0.003918
0.133001    -0.070844    -0.036432    +0.009391    +0.114522    +0.003922
0.133201    -0.071257    -0.036447    +0.009416    +0.114507    +0.003926
0.133401    -0.071465    -0.036461    +0.009441    +0.114493    +0.003930
0.133601    -0.071461    -0.036475    +0.009466    +0.114479    +0.003934
0.133801    -0.071501    -0.036489    +0.009491    +0.114465    +0.003939
0.134001    -0.071913    -0.036504    +0.009516    +0.114450    +0.003943
0.134201    -0.072303    -0.036518    +0.009542    +0.114436    +0.003947
0.134401    -0.072440    -0.036533    +0.009567    +0.114421    +0.003951
0.134601    -0.072532    -0.036547    +0.009592    +0.114407    +0.003955
0.134801    -0.072863    -0.036562    +0.009617    +0.114392    +0.003959
0.135001    -0.073175    -0.036576    +0.009642    +0.114378    +0.003963
0.135201    -0.073139    -0.036591    +0.009667    +0.114363    +0.003968
0.135401    -0.073073    -0.036606    +0.009692    +0.114348    +0.003972
0.135601    -0.073561    -0.036620    +0.009717    +0.114334    +0.003976
0.135801    -0.073033    -0.036635    +0.009742    +0.114319    +0.003980
0.136001    -0.072667    -0.036650    +0.009767    +0.114304    +0.003985
0.136201    -0.072968    -0.036664    +0.009792    +0.114290    +0.003989
0.136401    -0.072960    -0.036679    +0.009817    +0.114275    +0.003994
0.136601    -0.073263    -0.036693    +0.009842    +0.114261    +0.003998
0.136801    -0.073530    -0.036708    +0.009867    +0.114246    +0.004003
0.137001    -0.073670    -0.036723    +0.009892    +0.114231    +0.004008
0.137201    -0.073893    -0.036738    +0.009917    +0.114216    +0.004012
0.137401    -0.074061    -0.036752    +0.009942    +0.114202    +0.004017
0.137601    -0.074652    -0.036767    +0.009967    +0.114187    +0.004022
0.137801    -0.075244    -0.036782    +0.009992    +0.114172    +0.004027
0.138001    -0.065645    -0.036796    +0.010014    +0.114158    +0.004031
0.138201    -0.065753    -0.036809    +0.010034    +0.114145    +0.004035
0.138401    -0.065687    -0.036822    +0.010055    +0.114132    +0.004039
0.138601    -0.065536    -0.036835    +0.010076    +0.114119    +0.004044
0.138801    -0.065475    -0.036848    +0.010098    +0.114106    +0.004048
0.139001    -0.065443    -0.036861    +0.010119    +0.114093    +0.004052
0.139201    -0.065583    -0.036874    +0.010140    +0.114080    +0.004056
0.139401    -0.065722    -0.036887    +0.010162    +0.114067    +0.004060
0.139601    -0.066099    -0.036901    +0.010184    +0.114053    +0.004064
0.139801    -0.066315    -0.036914    +0.010205    +0.114040    +0.004068
0.140001    -0.066424    -0.036927    +0.010227    +0.114027    +0.004072
0.140201    -0.066871    -0.036941    +0.010249    +0.114013    +0.004075
0.140401    -0.067190    -0.036954    +0.010271    +0.114000    +0.004079
0.140601    -0.067599    -0.036968    +0.010293    +0.113986    +0.004083
0.140801    -0.068126    -0.036981    +0.010315    +0.113973    +0.004087
0.141001    -0.068615    -0.036995    +0.010337    +0.113959    +0.004091
0.141201    -0.069179    -0.037009    +0.010359    +0.113945    +0.004095
0.141401    -0.069781    -0.037023    +0.010382    +0.113931    +0.004099
0.141601    -0.068166    -0.037036    +0.010403    +0.113918    +0.004102
0.141801    -0.065624    -0.037050    +0.010424    +0.113904    +0.004106
0.142001    -0.063287    -0.037062    +0.010443    +0.113892    +0.004109
0.142201    -0.060589    -0.037074    +0.010461    +0.113880    +0.004113
0.142401    -0.058840    -0.037086    +0.010479    +0.113868    +0.004116
0.142601    -0.056648    -0.037098    +0.010496    +0.113857    +0.004119
0.142801    -0.055582    -0.037109    +0.010512    +0.113845    +0.004122
0.143001    -0.054051    -0.037119    +0.010529    +0.113835    +0.004125
0.143201    -0.053186    -0.037130    +0.010545    +0.113824    +0.004128
0.143401    -0.052622    -0.037141    +0.010562    +0.113813    +0.004131
0.143601    -0.051615    -0.037151    +0.010578    +0.113803    +0.004133
0.143801    -0.051266    -0.037161    +0.010594    +0.113793    +0.004136
0.144001    -0.050334    -0.037171    +0.010610    +0.113783    +0.004138
0.144201    -0.050052    -0.037181    +0.010626    +0.113773    +0.004140
0.144401    -0.049795    -0.037191    +0.010641    +0.113763    +0.004143
0.144601    -0.050034    -0.037201    +0.010657    +0.113753    +0.004145
0.144801    -0.050391    -0.037211    +0.010673    +0.113743    +0.004147
0.145001    -0.050423    -0.037221    +0.010688    +0.113733    +0.004149
0.145201    -0.049953    -0.037231    +0.010704    +0.113723    +0.004152
0.145401    -0.049233    -0.037241    +0.010719    +0.113713    +0.004154
0.145601    -0.049324    -0.037251    +0.010734    +0.113703    +0.004156
0.145801    -0.048928    -0.037261    +0.010749    +0.113693    +0.004158
0.146001    -0.048867    -0.037270    +0.010764    +0.113684    +0.004160
0.146201    -0.049025    -0.037280    +0.010779    +0.113674    +0.004162
0.146401    -0.048771    -0.037290    +0.010793    +0.113664    +0.004164
0.146601    -0.048734    -0.037300    +0.010808    +0.113654    +0.004166
0.146801    -0.048910    -0.037309    +0.010822    +0.113645    +0.004168
0.147001    -0.048940    -0.037319    +0.010837    +0.113635    +0.004170
0.147201    -0.048993    -0.037329    +0.010851    +0.113625    +0.004172
0.147401    -0.048942    -0.037339    +0.010865    +0.113615    +0.004173
0.147601    -0.048804    -0.037349    +0.010880    +0.113605    +0.004175
0.147801    -0.048717    -0.037358    +0.010894    +0.113596    +0.004177
0.148001    -0.048631    -0.037368    +0.010909    +0.113586    +0.004178
0.148201    -0.048518    -0.037378    +0.010923    +0.113576    +0.004180
0.148401    -0.048497    -0.037387    +0.010937    +0.113567    +0.004181
0.148601    -0.048308    -0.037397    +0.010951    +0.113557    +0.004183
0.148801    -0.048168    -0.037407    +0.010965    +0.113547    +0.004185
0.149001    -0.047739    -0.037416    +0.010979    +0.113538    +0.004186
0.149201    -0.047499    -0.037426    +0.010993    +0.113528    +0.004188
0.149401    -0.047267    -0.037435    +0.011007    +0.113519    +0.004189
0.149601    -0.047234    -0.037445    +0.011021    +0.113509    +0.004191
0.149801    -0.047295    -0.037454    +0.011034    +0.113500    +0.004192
0.150001    -0.047504    -0.037463    +0.011048    +0.113491    +0.004194
0.150201    -0.047611    -0.037473    +0.011062    +0.113481    +0.004195
0.150401    -0.047847    -0.037482    +0.011076    +0.113472    +0.004197
0.150601    -0.047974    -0.037492    +0.011089    +0.113462    +0.004198
0.150801    -0.048189    -0.037502    +0.011103    +0.113452    +0.004200
0.151001    -0.048415    -0.037511    +0.011117    +0.113443    +0.004201
0.151201    -0.048644    -0.037521    +0.011130    +0.113433    +0.004203
0.151401    -0.048830    -0.037531    +0.011144    +0.113423    +0.004204
0.151601    -0.049057    -0.037541    +0.011157    +0.113413    +0.004206
0.151801    -0.049385    -0.037551    +0.011171    +0.113403    +0.004207
0.152001    -0.049631    -0.037560    +0.011184    +0.113394    +0.004209
0.152201    -0.049786    -0.037570    +0.011198    +0.113384    +0.004210
0.152401    -0.050004    -0.037580    +0.011211    +0.113374    +0.004212
0.152601    -0.050124    -0.037590    +0.011225    +0.113364    +0.004213
0.152801    -0.050311    -0.037600    +0.011238    +0.113354    +0.004215
0.153001    -0.050475    -0.037611    +0.011252    +0.113343    +0.004216
0.153201    -0.050468    -0.037621    +0.011265    +0.113333    +0.004218
0.153401    -0.050256    -0.037631    +0.011279    +0.113323    +0.004219
0.153601    -0.050008    -0.037641    +0.011292    +0.113313    +0.004220
0.153801    -0.049683    -0.037651    +0.011305    +0.113303    +0.004222
0.154001    -0.049439    -0.037660    +0.011319    +0.113294    +0.004223
0.154201    -0.049371    -0.037670    +0.011332    +0.113284    +0.004224
0.154401    -0.049473    -0.037680    +0.011345    +0.113274    +0.004225
0.154601    -0.049582    -0.037690    +0.011359    +0.113264    +0.004226
0.154801    -0.049563    -0.037700    +0.011372    +0.113254    +0.004227
0.155001    -0.049427    -0.037710    +0.011386    +0.113244    +0.004228
0.155201    -0.049279    -0.037720    +0.011399    +0.113234    +0.004228
0.155401    -0.049231    -0.037730    +0.011412    +0.113224    +0.004229
0.155601    -0.049339    -0.037739    +0.011426    +0.113215    +0.004230
0.155801    -0.049392    -0.037749    +0.011439    +0.113205    +0.004230
0.156001    -0.049575    -0.037759    +0.011452    +0.113195    +0.004231
0.156201    -0.049681    -0.037769    +0.011465    +0.113185    +0.004232
0.156402    -0.049936    -0.037779    +0.011479    +0.113175    +0.004232
0.156602    -0.050090    -0.037789    +0.011492    +0.113165    +0.004233
0.156802    -0.049971    -0.037799    +0.011505    +0.113155    +0.004234
0.157002    -0.048893    -0.037809    +0.011518    +0.113145    +0.004235
0.157202    -0.047725    -0.037818    +0.011531    +0.113136    +0.004235
0.157402    -0.047305    -0.037828    +0.011543    +0.113126    +0.004236
0.157602    -0.046177    -0.037837    +0.011555    +0.113117    +0.004236
